date,state,positive,death,positiveIncrease,deathIncrease,positive_previous7_avg,death_previous7_avg,state_long,population_2019,positive_population,death_population,positive_previous7_avg_population,death_previous7_avg_population,positive_population_1000000,death_population_1000000,positive_previous7_avg_population_1000000,death_previous7_avg_population_1000000,STAYHOME_x,END_STHM_x,CLBSNS_x,END_BSNS_x,FM_ALL_x,FM_EMP_x,CLREST_x,ENDREST_x,CLGYM_x,ENDGYM_x,CLMOVIE_x,END_MOV_x,CLOSEBAR_x,END_BRS_x,CLBAR2_x,CLMV2_x,CLGYM2_x,CLRST2_x,STAYHOME_y,END_STHM_y,CLBSNS_y,END_BSNS_y,FM_ALL_y,FM_EMP_y,CLREST_y,ENDREST_y,CLGYM_y,ENDGYM_y,CLMOVIE_y,END_MOV_y,CLOSEBAR_y,END_BRS_y,CLBAR2_y,CLMV2_y,CLGYM2_y,CLRST2_y,STAYHOME_z,END_STHM_z,CLBSNS_z,END_BSNS_z,FM_ALL_z,FM_EMP_z,Name,Party
2020-05-21,NC,20860.0,716.0,738,14,621.8571428571429,14.428571428571429,North Carolina,10488084.0,0.0019889238110602473,6.826795056179947e-05,5.9291777493119133e-05,1.3757108951998695e-06,1988.9238110602473,68.26795056179947,59.291777493119135,1.3757108951998696,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-22,2020-03-30,2020-05-08,2020-06-26,2020-06-26,2020-03-17,2020-05-22,2020-03-25,,2020-03-25,,2020-03-17,,,,,,,,,,,,Roy Cooper,Democratic
2020-05-21,ND,2229.0,38.0,134,1,83.14285714285714,1.0,North Dakota,762062.0,0.0029249588616149344,4.9864709170644906e-05,0.00010910248397486967,1.3122291887011818e-06,2924.9588616149344,49.86470917064491,109.10248397486967,1.3122291887011819,,,,,,,,,,,,,,,,,,,,,2020-03-20,2020-05-01,,2020-04-28,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,,,,,,,,,,,Doug Burgum,Republican
2020-05-21,NE,11122.0,138.0,276,6,292.42857142857144,4.428571428571429,Nebraska,1934408.0,0.005749562656895546,7.1339655336413e-05,0.00015117212678430374,2.289367821354869e-06,5749.562656895547,71.339655336413,151.17212678430374,2.289367821354869,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,2020-05-04,2020-04-03,2020-05-18,2020-04-03,2020-05-18,2020-04-03,2020-06-22,2020-04-03,2020-06-22,,,,,,,,,,,Pete Ricketts,Republican
2020-05-21,NH,3868.0,190.0,147,8,81.28571428571429,5.714285714285714,New Hampshire,1359711.0,0.002844722150515808,0.00013973557616287578,5.9781611155395737e-05,4.202573719184234e-06,2844.722150515808,139.7355761628758,59.78161115539574,4.202573719184234,,,,,,,,,,,,,,,,,,,2020-03-28,2020-06-16,2020-03-28,2020-05-11,,2020-05-01,2020-03-16,2020-05-18,2020-03-27,2020-06-01,2020-03-28,2020-06-29,2020-03-16,2020-06-15,,,,,,,,,,,Chris Sununu,Republican
2020-05-21,NJ,151472.0,12594.0,1073,102,1252.5714285714287,133.14285714285714,New Jersey,8882190.0,0.017053451907693935,0.0014178935600341809,0.00014102056233557587,1.4989868167969514e-05,17053.451907693936,1417.8935600341808,141.02056233557587,14.989868167969515,,,,,,,,,,,,,,,,,,,2020-03-21,2020-06-09,2020-03-21,2020-05-18,2020-04-08,2020-04-08,2020-03-16,2020-06-15,2020-03-16,,2020-03-16,,2020-03-16,2020-06-15,,,,,,,,,,,Phil Murphy,Democratic
2020-05-21,NM,6317.0,283.0,125,7,136.14285714285714,7.428571428571429,New Mexico,2096829.0,0.003012644331035101,0.00013496570297339458,6.492797321233975e-05,3.542764540442463e-06,3012.644331035101,134.96570297339457,64.92797321233975,3.542764540442463,,,,,,,,,,,,,,,,,,,2020-03-24,,2020-03-24,2020-05-15,2020-05-15,2020-05-06,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-19,,2020-03-19,,,,,2020-07-13,,,,,,,Michelle Lujan Grisham,Democratic
2020-05-21,NV,7255.0,397.0,89,4,108.0,5.571428571428571,Nevada,3080156.0,0.002355400181029792,0.00012888957572278808,3.506315913869297e-05,1.8088137650913042e-06,2355.400181029792,128.88957572278807,35.063159138692974,1.8088137650913043,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-09,2020-03-21,2020-05-09,2020-06-26,2020-05-09,2020-03-21,2020-05-09,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-03-20,2020-05-29,,,,,,,,,,,Steve Sisolak,Democratic
2020-05-21,NY,356458.0,23083.0,2088,107,1915.2857142857142,130.42857142857142,New York,19453561.0,0.018323534698865673,0.001186569389532333,9.845424774855946e-05,6.70461163529759e-06,18323.53469886567,1186.569389532333,98.45424774855947,6.7046116352975895,,,,,,,,,,,,,,,,,,,2020-03-22,2020-06-13,2020-03-22,2020-05-15,2020-04-17,2020-04-17,2020-03-16,2020-06-22,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Andrew Cuomo,Democratic
2020-05-21,OH,30167.0,1836.0,731,55,544.2857142857143,43.142857142857146,Ohio,11689100.0,0.0025807803851451354,0.0001570694065411366,4.656352621550969e-05,3.6908621829616606e-06,2580.7803851451354,157.0694065411366,46.56352621550969,3.6908621829616606,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-20,2020-03-24,2020-05-04,2020-07-23,2020-04-29,2020-03-15,2020-05-15,2020-03-17,2020-05-20,2020-03-17,2020-06-10,2020-03-15,2020-05-15,,,,,,,,,,,Richard Michael DeWine,Republican
2020-05-21,OK,5680.0,304.0,148,5,102.57142857142857,2.857142857142857,Oklahoma,3956971.0,0.0014354414020219001,7.682644123497493e-05,2.5921703386612784e-05,7.220530191257043e-07,1435.4414020219,76.82644123497494,25.921703386612784,0.7220530191257043,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-04-24,,,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-03-25,2020-05-15,,,,,,,,,,,Kevin Stitt,Republican
2020-05-21,OR,3817.0,145.0,16,1,48.285714285714285,1.1428571428571428,Oregon,4217737.0,0.0009049876746700897,3.43786253149497e-05,1.1448251582712314e-05,2.7096453450206657e-07,904.9876746700896,34.378625314949694,11.448251582712315,0.2709645345020666,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-19,,2020-05-15,2020-07-01,2020-05-09,2020-03-17,2020-06-19,2020-03-24,2020-06-19,2020-03-24,,2020-03-17,2020-06-19,,,,,,,,,,,Kate Brown,Democratic
2020-05-21,PA,65392.0,4869.0,1726,245,822.2857142857143,93.0,Pennsylvania,12801989.0,0.005107956271482502,0.0003803315250466158,6.423109051927121e-05,7.264496165400548e-06,5107.9562714825015,380.3315250466158,64.2310905192712,7.264496165400549,,,,,,,,,,,,,,,,,,,2020-04-01,2020-06-05,2020-03-19,2020-06-05,2020-07-01,2020-04-19,2020-03-17,2020-06-05,2020-03-19,2020-07-03,2020-03-19,2020-07-03,2020-03-19,2020-06-05,2020-07-16,,,,,,,,,,Tom Wolf,Democratic
2020-05-21,RI,13748.0,556.0,169,18,188.14285714285714,12.571428571428571,Rhode Island,1059361.0,0.012977634630687745,0.0005248446941127717,0.00017760032429252836,1.1866992055992784e-05,12977.634630687746,524.8446941127717,177.60032429252837,11.866992055992784,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-09,2020-03-30,2020-05-09,2020-04-18,2020-04-18,2020-03-17,2020-05-18,2020-03-23,2020-06-01,2020-03-23,2020-06-30,2020-03-17,2020-06-01,,,,,,,,,,,Gina Raimondo,Democratic
2020-05-21,SC,9175.0,407.0,119,8,140.85714285714286,5.142857142857143,South Carolina,5148714.0,0.0017819983786242545,7.904886540600236e-05,2.735773299063472e-05,9.98862462132708e-07,1781.9983786242544,79.04886540600236,27.35773299063472,0.9988624621327079,,,,,,,,,,,,,,,,,,,2020-04-07,2020-05-04,2020-04-01,2020-04-20,,2020-08-03,2020-03-18,2020-05-04,2020-04-01,2020-05-18,2020-04-01,,2020-03-18,2020-05-04,,,,,,,,,,,Henry McMaster,Republican
2020-05-21,SD,4250.0,48.0,73,2,65.42857142857143,0.7142857142857143,South Dakota,884659.0,0.004804110962529065,5.425819440032826e-05,7.395908641473317e-05,8.07413607147742e-07,4804.110962529065,54.258194400328264,73.95908641473318,0.807413607147742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristi L. Noem,Republican
2020-05-21,TN,18961.0,313.0,429,4,323.14285714285717,3.7142857142857144,Tennessee,6829174.0,0.002776470477981671,4.583277567682417e-05,4.731800026516489e-05,5.438850605191367e-07,2776.4704779816707,45.83277567682417,47.31800026516489,0.5438850605191367,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-05-21,TX,52268.0,1440.0,945,21,1202.4285714285713,32.0,Texas,28995881.0,0.0018026008590668447,4.966222616239872e-05,4.1468944207233135e-05,1.1036050258310827e-06,1802.6008590668448,49.66222616239872,41.468944207233136,1.1036050258310828,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
2020-05-21,UT,7874.0,92.0,164,2,160.71428571428572,2.4285714285714284,Utah,3205958.0,0.0024560521379256997,2.869657057266502e-05,5.012987871777663e-05,7.575181672908468e-07,2456.0521379256998,28.69657057266502,50.12987871777663,0.7575181672908468,,,,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-10,2020-04-10,2020-03-19,2020-05-01,,2020-05-01,,2020-05-01,2020-03-18,2020-05-01,,,,,,,,,,,Gary Herbert,Republican
2020-05-21,VA,34137.0,1099.0,1229,25,903.4285714285714,20.571428571428573,Virginia,8535519.0,0.003999405308569988,0.00012875608384211904,0.00010584342573996631,2.4100969807961966e-06,3999.4053085699884,128.75608384211904,105.8434257399663,2.4100969807961965,,,,,,,,,,,,,,,,,,,2020-03-30,2020-06-05,2020-03-25,2020-05-29,2020-05-29,2020-05-29,2020-03-25,2020-05-29,2020-03-25,2020-06-12,2020-03-25,2020-07-01,2020-03-24,2020-06-12,,,,,,,,,,,Ralph Northam,Democratic
2020-05-21,VT,950.0,54.0,6,0,2.7142857142857144,0.14285714285714285,Vermont,623989.0,0.0015224627357213027,8.653998708310563e-05,4.349893530632294e-06,2.2894176477012072e-07,1522.4627357213028,86.53998708310563,4.3498935306322934,0.2289417647701207,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-15,2020-03-25,2020-04-27,2020-08-01,2020-04-17,2020-03-17,2020-05-22,2020-03-23,2020-06-01,2020-03-25,2020-06-01,2020-03-17,2020-06-08,,,,,,,,,,,Phil Scott,Republican
2020-05-21,WA,20988.0,1037.0,204,6,223.42857142857142,8.857142857142858,Washington,7614893.0,0.0027561779265972614,0.00013618050838009148,2.934099946362627e-05,1.1631342498368471e-06,2756.1779265972614,136.18050838009148,29.340999463626268,1.163134249836847,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-05-21,WI,15792.0,487.0,523,6,417.57142857142856,7.571428571428571,Wisconsin,5822434.0,0.0027122677560621556,8.364199577015385e-05,7.171767487127008e-05,1.3003889046107815e-06,2712.2677560621555,83.64199577015386,71.71767487127008,1.3003889046107815,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-05-21,WV,1593.0,70.0,48,1,23.714285714285715,1.4285714285714286,West Virginia,1792147.0,0.000888877977085585,3.9059295917131795e-05,1.3232332902538528e-05,7.971284881047306e-07,888.877977085585,39.05929591713179,13.232332902538529,0.7971284881047306,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-04,2020-03-24,2020-05-04,2020-07-07,2020-05-04,2020-03-18,2020-05-04,2020-03-19,2020-05-18,2020-03-24,2020-06-05,2020-03-18,2020-05-26,,,,,,,,,,,Jim Justice,Republican
2020-05-21,WY,787.0,11.0,0,0,12.285714285714286,0.5714285714285714,Wyoming,578759.0,0.0013598060678106086,1.900618392111397e-05,2.1227685937867553e-05,9.873342296682582e-07,1359.8060678106085,19.00618392111397,21.22768593786755,0.9873342296682582,,,,,,,,,,,,,,,,,,,,,2020-03-19,2020-05-01,,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-15,,,,,,,,,,,Mark Gordon,Republican
2020-05-22,AK,404.0,10.0,2,0,2.2857142857142856,0.0,Alaska,731545.0,0.0005522558420876365,1.366969906157516e-05,3.1245026426457503e-06,0.0,552.2558420876364,13.669699061575159,3.1245026426457505,0.0,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-24,2020-03-28,2020-04-24,,2020-04-24,2020-03-18,2020-04-24,2020-03-18,2020-05-08,2020-03-18,2020-05-08,2020-03-18,2020-05-08,,,,,,,,,,,Mike Dunleavy,Republican
2020-05-22,AL,13563.0,537.0,444,8,335.2857142857143,8.714285714285714,Alabama,4903185.0,0.00276616117890718,0.00010952064831329024,6.838120819135201e-05,1.7772704301970482e-06,2766.16117890718,109.52064831329024,68.38120819135202,1.7772704301970483,,,,,,,,,,,,2020-05-22,,,,,,,2020-04-04,2020-04-30,2020-03-28,2020-04-30,2020-07-16,2020-05-11,2020-03-19,2020-05-11,2020-03-28,2020-05-11,2020-03-28,2020-05-22,2020-03-19,2020-05-11,,,,,,,,,,,Kay Ivey,Republican
2020-05-22,AR,5612.0,113.0,154,3,164.14285714285714,2.142857142857143,Arkansas,3017804.0,0.001859630380236755,3.744444635900807e-05,5.439149034955787e-05,7.100716755816955e-07,1859.630380236755,37.444446359008076,54.39149034955787,0.7100716755816955,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-05-04,2020-07-20,2020-05-11,2020-03-19,2020-05-11,2020-03-20,2020-05-04,2020-03-20,2020-05-18,2020-03-19,2020-05-26,,,,,,,,,,,Asa Hutchinson,Republican
2020-05-22,AZ,15608.0,775.0,293,12,348.42857142857144,17.714285714285715,Arizona,7278717.0,0.002144333953360187,0.00010647480867850748,4.7869503846429454e-05,2.4337099126516e-06,2144.333953360187,106.47480867850749,47.86950384642945,2.4337099126516,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-16,2020-03-30,2020-05-08,,2020-05-08,2020-03-20,2020-05-11,2020-03-20,2020-05-13,2020-03-20,2020-05-16,2020-03-20,2020-05-16,2020-06-29,2020-06-29,2020-06-29,,,,,,,,Doug Ducey,Republican
2020-05-22,CA,88444.0,3630.0,2247,88,1929.7142857142858,74.57142857142857,California,39512223.0,0.0022383959515514984,9.18703055507659e-05,4.883841351356733e-05,1.887300255706407e-06,2238.3959515514985,91.87030555076589,48.83841351356733,1.887300255706407,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-05-22,CO,23191.0,1062.0,394,61,336.14285714285717,-4.142857142857143,Colorado,5758736.0,0.0040270990022810566,0.0001844154689501307,5.837094410003465e-05,-7.194039009354038e-07,4027.0990022810565,184.4154689501307,58.370944100034656,-0.7194039009354039,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-05-22,CT,39640.0,3637.0,432,55,507.85714285714283,50.285714285714285,Connecticut,3565287.0,0.011118319506956943,0.0010201142292331584,0.00014244495404076667,1.4104254239760862e-05,11118.319506956943,1020.1142292331584,142.44495404076667,14.104254239760863,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-20,2020-04-20,2020-04-03,2020-03-16,2020-05-20,2020-03-16,2020-06-17,2020-03-16,2020-06-17,2020-03-16,,,,,,,,,,,,Ned Lamont,Democratic
2020-05-22,DC,7893.0,418.0,105,6,146.0,7.142857142857143,District of Columbia,705749.0,0.01118386281808405,0.0005922785579575741,0.0002068724149803967,1.012095963700571e-05,11183.86281808405,592.2785579575741,206.8724149803967,10.12095963700571,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-05-22,DE,8529.0,420.0,143,3,165.14285714285714,6.714285714285714,Delaware,973764.0,0.008758795765709145,0.0004313160067531763,0.00016959228020635097,6.895187863060982e-06,8758.795765709145,431.3160067531763,169.59228020635098,6.895187863060983,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-08,2020-04-28,2020-05-01,2020-03-16,2020-06-01,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-16,2020-06-15,,,,,,,,,,,John C. Carney Jr.,Democratic
2020-05-22,FL,49451.0,2268.0,776,46,891.5714285714286,39.57142857142857,Florida,21477737.0,0.002302430651795392,0.00010559771730140843,4.1511423134170446e-05,1.8424393860223063e-06,2302.430651795392,105.59771730140842,41.51142313417044,1.8424393860223063,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-18,2020-03-20,2020-05-18,,2020-05-11,2020-03-20,2020-05-18,2020-03-20,2020-05-18,2020-03-20,,2020-03-17,,2020-06-26,,,,,,,,,,Ron DeSantis,Republican
2020-05-22,GA,41218.0,1785.0,813,31,648.1428571428571,32.57142857142857,Georgia,10617423.0,0.0038821096230224604,0.00016811989123914533,6.104521380968405e-05,3.0677339097659168e-06,3882.1096230224603,168.11989123914532,61.04521380968405,3.067733909765917,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-01,,2020-05-01,,2020-04-27,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,2020-03-24,2020-06-01,,,,,,,,,,,Brian Kemp,Republican
2020-05-22,HI,647.0,17.0,4,0,1.4285714285714286,0.0,Hawaii,1415872.0,0.00045696221127333546,1.2006735072096912e-05,1.0089693337896564e-06,0.0,456.96221127333547,12.006735072096912,1.0089693337896564,0.0,,,,,,,,,,,,,,,,,,,2020-03-25,2020-06-10,2020-03-25,2020-05-07,2020-04-16,2020-04-16,2020-03-17,2020-06-05,2020-03-25,2020-06-19,2020-03-17,,2020-03-17,2020-06-26,,,,,,,,,,,David Ige,Democratic
2020-05-22,IA,16504.0,425.0,334,19,350.7142857142857,12.714285714285714,Iowa,3155070.0,0.005230945747637929,0.0001347038259056059,0.00011115895549521428,4.029795127932412e-06,5230.945747637928,134.7038259056059,111.15895549521427,4.029795127932412,,,,,,,,,,,,2020-05-22,,,,,,,,,2020-03-26,2020-05-15,,,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-05-22,2020-03-17,2020-05-28,,,,,,,,,,,Kim Reynolds,Republican
2020-05-22,ID,2534.0,77.0,28,0,26.142857142857142,0.7142857142857143,Idaho,1787065.0,0.0014179674494212578,4.308740868407137e-05,1.4628934673812727e-05,3.9969766868340786e-07,1417.967449421258,43.08740868407137,14.628934673812727,0.39969766868340784,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-01,2020-03-25,2020-05-01,,,2020-03-25,2020-05-16,2020-03-25,2020-05-16,2020-03-25,2020-05-30,2020-03-25,2020-05-30,,,,,,,,,,,Brad Little,Republican
2020-05-22,IL,105444.0,4715.0,2758,108,2153.5714285714284,93.85714285714286,Illinois,12671821.0,0.008321140268632267,0.0003720854327093162,0.0001699496409057095,7.406760469323459e-06,8321.140268632267,372.0854327093162,169.9496409057095,7.4067604693234586,,,,,,,,,,,,,,,,,,,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-05-01,2020-05-01,2020-03-16,2020-05-29,2020-03-21,2020-05-29,2020-03-21,2020-06-26,2020-03-16,2020-06-26,,,,,,,,,,,J.B. Pritzker,Democratic
2020-05-22,IN,30409.0,1941.0,473,28,536.2857142857143,35.714285714285715,Indiana,6732219.0,0.004516935649300773,0.00028831504144473017,7.965957647630214e-05,5.304979786647719e-06,4516.935649300773,288.3150414447302,79.65957647630214,5.304979786647719,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-18,2020-03-25,2020-05-18,2020-07-27,2020-05-01,2020-03-16,2020-05-18,2020-03-24,2020-06-01,2020-03-25,2020-06-12,2020-03-16,2020-06-12,,,,,,,,,,,Eric Holcomb,Republican
2020-05-22,KS,8958.0,185.0,419,7,153.14285714285714,1.8571428571428572,Kansas,2913314.0,0.0030748487804610146,6.35015655710301e-05,5.256654694374075e-05,6.374674536087965e-07,3074.8487804610145,63.5015655710301,52.56654694374075,0.6374674536087965,,,,,,,,,,,,2020-05-22,,,,,,,2020-03-30,2020-05-04,2020-03-30,2020-05-04,2020-07-03,2020-07-03,2020-03-30,2020-05-04,2020-03-30,2020-05-18,2020-03-30,2020-05-22,2020-03-30,2020-06-08,,,,,,,,,,,Laura Kelly,Democratic
2020-05-22,KY,8286.0,386.0,119,10,151.57142857142858,8.285714285714286,Kentucky,4467673.0,0.0018546567754623045,8.6398445007054e-05,3.392625838359893e-05,1.8545928239856155e-06,1854.6567754623045,86.39844500705401,33.92625838359893,1.8545928239856155,,,,,,,,2020-05-22,,,,,,,,,,,,,2020-03-26,2020-05-11,2020-05-11,2020-05-11,2020-03-16,2020-05-22,2020-03-18,2020-06-01,2020-03-18,2020-06-01,2020-03-16,2020-06-29,,,,,,,,,,,Andy Beshear,Democratic
2020-05-22,LA,36925.0,2668.0,421,39,441.14285714285717,31.428571428571427,Louisiana,4648794.0,0.007942920249854048,0.0005739122877890481,9.489404287280898e-05,6.76058595596437e-06,7942.920249854048,573.9122877890482,94.89404287280898,6.76058595596437,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-15,2020-03-23,2020-05-01,2020-07-13,2020-05-01,2020-03-17,2020-05-01,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-06-05,2020-07-13,,,,,,,,,,John Bel Edwards,Democratic
2020-05-22,MA,90889.0,6228.0,805,80,1066.857142857143,90.85714285714286,Massachusetts,6892503.0,0.013186646418579723,0.0009035904663371202,0.00015478515466110684,1.3182024419451521e-05,13186.646418579723,903.5904663371202,154.78515466110684,13.18202441945152,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-18,2020-03-24,2020-05-18,2020-05-06,2020-05-06,2020-03-17,2020-06-08,2020-03-24,2020-07-13,2020-03-24,2020-07-13,2020-03-17,,,,,,,,,,,,Charles D. Baker,Republican
2020-05-22,MD,44424.0,2274.0,893,53,1062.5714285714287,40.42857142857143,Maryland,6045680.0,0.007348056794272935,0.00037613634859933045,0.00017575714039966202,6.6871834811917655e-06,7348.056794272935,376.13634859933046,175.75714039966203,6.687183481191766,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-15,2020-03-23,2020-05-15,2020-04-18,2020-04-18,2020-03-16,2020-05-29,2020-03-16,2020-06-19,2020-03-16,,2020-03-16,2020-06-12,,,,,,,,,,,Larry Hogan,Republican
2020-05-22,ME,1948.0,75.0,71,2,49.285714285714285,0.8571428571428571,Maine,1344212.0,0.0014491761716157868,5.57947704677536e-05,3.6665134878809506e-05,6.376545196314697e-07,1449.1761716157869,55.794770467753594,36.6651348788095,0.6376545196314697,,,,,,,,,,,,,,,,,,,2020-04-02,2020-05-31,2020-03-25,2020-05-01,2020-05-01,2020-05-01,2020-03-18,2020-06-01,2020-03-25,2020-06-17,2020-03-25,2020-07-01,2020-03-18,2020-06-01,,,,,,,,,,,Janet T. Mills,Democratic
2020-05-22,MI,61075.0,5586.0,465,31,484.0,37.285714285714285,Michigan,9986857.0,0.006115537651134886,0.0005593351341668355,4.846369583543651e-05,3.7334783391525767e-06,6115.537651134886,559.3351341668355,48.46369583543651,3.7334783391525765,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-26,2020-04-27,2020-04-26,2020-03-16,2020-06-08,2020-03-16,,2020-03-16,,2020-03-16,2020-06-08,,,,,,,,,,,Gretchen Whitmer,Democratic
2020-05-22,MN,22374.0,851.0,792,33,715.8571428571429,22.714285714285715,Minnesota,5639632.0,0.0039672801345903425,0.00015089637054332622,0.00012693330750253613,4.027618418060915e-06,3967.2801345903426,150.8963705433262,126.93330750253612,4.027618418060915,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-18,2020-03-28,2020-04-27,2020-07-24,2020-06-01,2020-03-17,2020-06-01,2020-03-17,2020-06-10,2020-03-17,2020-06-10,2020-03-17,2020-06-10,,,,,,,,,,,Tim Walz,Democratic
2020-05-22,MO,11558.0,671.0,218,10,157.42857142857142,13.571428571428571,Missouri,6137428.0,0.0018831992815231398,0.00010932918479858337,2.5650577314890117e-05,2.211256665076734e-06,1883.1992815231397,109.32918479858337,25.650577314890118,2.2112566650767342,,,,,,,,,,,,,,,,,,,2020-04-06,2020-05-04,2020-04-03,2020-05-04,,,2020-03-23,2020-05-04,2020-04-03,2020-05-04,2020-04-03,,2020-03-23,2020-05-04,,,,,,,,,,,Mike Parson,Republican
2020-05-22,MS,12624.0,596.0,402,16,260.42857142857144,14.714285714285714,Mississippi,2976149.0,0.004241723112653298,0.0002002587908065087,8.750521947273858e-05,4.9440689005441976e-06,4241.723112653298,200.2587908065087,87.50521947273857,4.944068900544198,,,,,,,,,,,,,,,,,,,2020-04-03,2020-04-27,2020-04-03,2020-04-27,2020-08-05,2020-05-07,2020-03-24,2020-05-07,2020-03-24,2020-05-11,2020-03-24,2020-06-01,2020-03-24,2020-06-01,,,,,,,,,,,Tate Reeves,Republican
